"","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol"
"200845_s_at",994.46940337705,2393.44118186335,4.18622638232962,4.66900827468312e-05,0.000419318213842609,-2.19820416113,"PRDX6"
"233025_at",140.080321008852,251.926348495652,4.1856854701275,4.67903660366889e-05,0.000420007102783774,-2.19881726026745,"PDZD2"
"233498_at",132.048615987705,298.321547167702,4.18548873428595,4.68268912938712e-05,0.000420128040940664,-2.19904023825987,"ERBB4"
"233595_at",338.853099418033,871.192728695652,4.18487959647249,4.69401547194352e-05,0.000421006062874856,-2.19973058345213,"USP34"
"1555219_at",23.4407531272131,42.4251202248447,4.18477831562788,4.69590123398414e-05,0.000421106117710486,-2.19984536011028,"RGR"
"1556323_at",170.826677439154,363.118415244969,4.18149369243038,4.75745263374046e-05,0.000425578734865445,-2.20356666335323,"CELF2"
"1553581_s_at",242.916431281967,590.305523900621,4.17595281980343,4.86303801698183e-05,0.000433746498496708,-2.20983977365981,"SREK1IP1"
"228618_at",56.148528214918,89.3298395403727,4.17503785774686,4.88068759084359e-05,0.000435249704826902,-2.21087511740904,"PEAR1"
"224726_at",161.250447253312,437.206064578882,4.17387020302408,4.90330062879338e-05,0.000436981192957258,-2.21219618127786,"MIB1"
"222762_x_at",70.5048554908197,133.391406757764,4.16834922450365,5.01158544768998e-05,0.000444891109518509,-2.21843918497825,"LIMD1"
"227272_at",53.2057406597541,115.124876073292,4.16569534466596,5.06444751592614e-05,0.000448782281901559,-2.2214381748716,"CCDC9B"
"212263_at",215.334989128525,481.082000763975,4.16250153560472,5.12877170508648e-05,0.000453380101819892,-2.22504561681844,"QKI"
"224325_at",93.295921572459,144.406884521739,4.16140059280163,5.15112557597403e-05,0.000455061869229892,-2.22628871562925,"FZD8"
"213394_at",302.017515470492,908.467048155279,4.15391031329565,5.30570300856591e-05,0.00046690698856163,-2.23474032345527,"MAPKBP1"
"224696_s_at",88.7703180213117,258.525195770186,4.14980717425609,5.39225050107631e-05,0.000473608507865619,-2.23936575690905,"DCAF5"
"235350_at",26.0394463816393,52.7655841795031,4.14764101432187,5.43848418643949e-05,0.000477285911546676,-2.24180641642048,"PGCKA1"
"1557384_at",58.5115145202459,127.419285217391,4.14601717186724,5.47339120543045e-05,0.00047973335068437,-2.24363547536327,"ZNF131"
"206637_at",133.442468773443,180.933752783851,4.145767959656,5.47876733677427e-05,0.000480051473563846,-2.24391613982318,"P2RY14"
"200897_s_at",307.633667278689,728.489158695652,4.14561817991066,5.48200088990422e-05,0.000480257007940255,-2.24408481733681,"PALLD"
"1559479_at",33.5779491022951,79.1479566453416,4.14336685399911,5.53082454887965e-05,0.000483527074208498,-2.24661970189939,"SEPSECS-DT"
"223757_at",48.15568796,76.9323675925466,4.14132067356263,5.57555974632108e-05,0.000487204297794638,-2.2489228018277,"DIO3OS"
"213850_s_at",315.240942364525,802.402867867081,4.13842960133757,5.63935675661858e-05,0.000491914216126549,-2.25217557793256,"SCAF11"
"240282_at",70.711642942623,140.357140177019,4.13674856378456,5.6767723173431e-05,0.000494231730017092,-2.25406623034928,"WDR1"
"1554564_a_at",44.308318639836,94.4382545975155,4.13524396427878,5.71046199660186e-05,0.000496545863266447,-2.25575800669324,"SPPL3"
"210822_at",78.5609789119672,161.028509493789,4.13520760175981,5.71127855522128e-05,0.000496545863266447,-2.25579888770827,"RPL13P5"
"211986_at",346.898241961312,467.744353838509,4.13263761327849,5.76927394852096e-05,0.000500690560532355,-2.2586876177128,"AHNAK"
"1554473_at",36.1562373032525,66.6611457816149,4.13095171299284,5.80762398695588e-05,0.000503299796301812,-2.2605819555581,"SRGAP1"
"212845_at",564.690080693442,1072.68837416149,4.12749837980276,5.88694092364113e-05,0.000508641743046901,-2.26446062191036,"SAMD4A"
"1564637_a_at",203.968622786885,496.960049795031,4.1269849099621,5.89882247861675e-05,0.000509507297027442,-2.26503714747505,"FAM98B"
"204449_at",169.832858002623,399.342055763975,4.12581110835304,5.92607008670681e-05,0.000511309209716149,-2.26635491440972,"PDCL"
"232753_at",37.3695454508196,82.1397018447205,4.12503648045964,5.94411747043335e-05,0.000512528974445582,-2.26722441131624,"ZNF346"
"1558118_at",143.283841668574,327.218751883851,4.12059822729729,6.04853751778014e-05,0.000520138076100391,-2.27220410029249,"DGCR5"
"208900_s_at",397.171607130328,1035.73100603106,4.11897641116477,6.08713000260141e-05,0.000522798983493924,-2.2740228658856,"TOP1"
"217867_x_at",59.4764877353606,131.577858049689,4.11801439429127,6.11013308209733e-05,0.000524362778627643,-2.27510147981276,"BACE2"
"224828_at",377.344419203049,923.803084277019,4.1176762571264,6.11823809651925e-05,0.000524893563356645,-2.27548055908499,"CPEB4"
"230630_at",121.334730156066,264.316825096273,4.11432982466229,6.19900670543975e-05,0.000531239328557866,-2.27923105047467,"AK4"
"203501_at",50.512170554918,111.823043973292,4.11344885936804,6.22043827674647e-05,0.000532908904389084,-2.2802180443677,"CPQ"
"1568877_a_at",113.170500357377,290.302404189441,4.11181473876434,6.26037974679882e-05,0.000535659252983139,-2.2820484619974,"ACBD5"
"236930_at",41.1696246401639,79.8919455385093,4.11098879130039,6.28066082075325e-05,0.000537226424240745,-2.28297343879674,"NUMB"
"1555945_s_at",229.65680955623,640.100807064596,4.11040383979008,6.29506221682206e-05,0.000538289844705577,-2.28362844887103,"FAM120A"
"235529_x_at",406.472058391804,1063.77468252174,4.10981050767261,6.30970217252145e-05,0.000539288676383634,-2.28429277899921,"SAMHD1"
"212501_at",348.272566957377,813.637548012422,4.10524565378298,6.42342892118492e-05,0.000548237552709625,-2.28940169616205,"CEBPB"
"226360_at",312.295449570492,687.96463815528,4.10519715355469,6.42464768402193e-05,0.000548255988955672,-2.28945595630676,"ZNRF3"
"235761_at",52.8710630479015,123.356621449068,4.10509651510991,6.42717733361405e-05,0.000548300703253781,-2.2895685452519,"TPST2"
"229312_s_at",157.79434975459,445.31639266646,4.1047181746512,6.43669582131257e-05,0.000548941419482553,-2.28999179576674,"GKAP1"
"208438_s_at",56.2060722858853,100.663245617391,4.10417030142577,6.45050337815232e-05,0.00055003317560898,-2.29060465631721,"FGR"
"210172_at",78.8150398158687,208.032784551553,4.10383582260042,6.45894685371399e-05,0.000550620876448452,-2.29097878298201,"SF1"
"1554565_x_at",69.8614429810656,111.868898173292,4.1038174960623,6.45940978791105e-05,0.000550620876448452,-2.29099928128214,"SPPL3"
"212840_at",126.393111639672,313.331585065839,4.10175555246938,6.51169804492707e-05,0.000554559331162597,-2.2933051775085,"UBXN7"
"225575_at",499.940399390164,1119.9224196087,4.10053947014125,6.54272564383494e-05,0.000556854801644887,-2.29466476950447,"LIFR"
"238642_at",272.162073214426,624.968538737267,4.09661664471344,6.64377961890988e-05,0.000563788065596613,-2.29904866742038,"ANKRD13D"
"229061_s_at",22.0918083902131,49.0682593509317,4.09501737105371,6.68540405183152e-05,0.000566353372379746,-2.30083509787572,"SLC25A13"
"241938_at",945.638862713114,1728.7757886646,4.09434308563185,6.70302828451295e-05,0.000567582579302688,-2.3015881507212,"QKI"
"228556_at",56.4181485611475,180.701183167702,4.09129501247943,6.78325293991643e-05,0.000573398816465571,-2.30499123960836,"YTHDC1"
"227891_s_at",55.2400705773607,112.482861644721,4.0850882865296,6.94945660980134e-05,0.000585186416357443,-2.31191556346559,"TAF15"
"201876_at",1330.5860835082,2806.52071803727,4.08402194201252,6.9783998372019e-05,0.000586990786306175,-2.31310447659324,"PON2"
"226950_at",50.5795136631967,67.9764007875776,4.08359416398918,6.99004311150751e-05,0.000587789306554404,-2.31358136539367,"ACVRL1"
"202252_at",468.091497114754,826.425145204969,4.08293419955967,7.00804243535107e-05,0.000589121648451445,-2.31431703008054,"RAB13"
"214761_at",158.369876926721,319.078711987578,4.08230793505989,7.0251635742796e-05,0.000590288640577435,-2.31501505467248,"ZNF423"
"222272_x_at",37.5422774733935,82.0950694496894,4.07881364795111,7.12142771482417e-05,0.000596555758767663,-2.31890839708427,"SCIN"
"202459_s_at",73.9286732980328,197.836897701863,4.07879352399298,7.121985740374e-05,0.000596555758767663,-2.31893081268175,"LPIN2"
"204326_x_at",574.886480467212,1191.73893414907,4.07696719427104,7.17280298677148e-05,0.000600019894892489,-2.32096480483897,"MT1X"
"201752_s_at",470.375263616393,1168.37185981366,4.07455115332143,7.24056093770169e-05,0.000604762708934983,-2.32365460945533,"ADD3"
"212244_at",94.1771854813115,284.852070540373,4.07400260520743,7.25602988817708e-05,0.000605962172195023,-2.3242651629496,"POLR2M"
"239762_at",191.518915447541,465.276100956522,4.0732989723091,7.27591839578257e-05,0.000607159399098614,-2.32504824942492,"LOC286437"
"216336_x_at",456.785625291804,936.392555192547,4.07122480339005,7.33484900642305e-05,0.000610958058236106,-2.32735609596522,"MT1E"
"243995_at",56.3842339101639,123.638171108075,4.0684800971703,7.4135314142784e-05,0.000615729652249235,-2.33040879288507,"PTAR1"
"201856_s_at",102.774009078852,269.310127378882,4.06783388263933,7.43217325991816e-05,0.000616903101542471,-2.33112731692503,"ZFR"
"1559882_at",25.8158891332131,35.6179442801242,4.05908083854139,7.68912847778668e-05,0.000635145942775323,-2.34085213561436,"SAMHD1"
"214087_s_at",296.51930047377,593.220539981366,4.05887413194702,7.69529786968349e-05,0.00063555953327031,-2.34108161833405,"MYBPC1"
"221841_s_at",177.760494378393,226.65959793913,4.05877725105438,7.69819101507916e-05,0.000635702452423279,-2.34118917137722,"KLF4"
"241805_at",268.407828501639,543.607073055901,4.0577660304402,7.72845103577285e-05,0.000638045180945422,-2.34231168085737,"GABRG1"
"201726_at",84.0357122955738,164.87477182795,4.05620871099561,7.77527477900483e-05,0.000641463402758346,-2.34404001602489,"ELAVL1"
"225034_at",48.0285825978524,121.287005893789,4.05468583583005,7.82132461593746e-05,0.000644410674165733,-2.34572968627704,"ST3GAL1"
"227514_at",36.0752328359016,69.7967279708075,4.05131702424082,7.92411967813161e-05,0.000651799674141486,-2.34946593150032,"ITPRIPL2"
"204904_at",75.5479219513115,84.0296192037267,4.05101010320915,7.93354879661222e-05,0.000652477106580585,-2.34980622266758,"GJA4"
"235112_at",127.88910764459,327.009586526087,4.04968108614834,7.97450207456616e-05,0.000655450843245498,-2.35127953432443,"KIAA1958"
"225461_at",81.6974046945902,229.308690199379,4.04725791263631,8.04969117815646e-05,0.000660538593975243,-2.35396494664293,"EHMT1"
"1565639_a_at",117.545852651475,210.460497055901,4.04678028622902,8.06459112317133e-05,0.000661364211278525,-2.35449413263442,"PMP22"
"238430_x_at",106.204708046721,286.221423975155,4.04637276637293,8.07732483733678e-05,0.000662011295879761,-2.35494561031374,"SLFN5"
"229576_s_at",23.8833146736066,37.4569562565217,4.04581658982008,8.09473456467568e-05,0.000663040617713323,-2.3555617295879,"TBX3"
"225864_at",75.8816030226229,170.173513006211,4.0446931561804,8.13001012330229e-05,0.000665331991455699,-2.3568060660924,"LRATD2"
"223132_s_at",344.290626078688,892.514794086956,4.0434131662836,8.17038025164104e-05,0.000668163909538482,-2.35822351896578,"TRIM8"
"236268_at",126.764092339836,305.368432470807,4.04046242768734,8.26417466395806e-05,0.000674939220689056,-2.36148997797448,"SEC22C"
"239071_at",109.382028037541,313.433991701863,4.03856675895625,8.32497278781376e-05,0.000679253674337736,-2.36358761572966,"RBBP4"
"214808_at",49.4047385592623,72.352695373913,4.03564958826276,8.4193668418922e-05,0.000685931876144324,-2.36681427039959,"TRIM56"
"1556950_s_at",104.525861667541,216.022066698137,4.03504314177732,8.43911805468253e-05,0.000687029153722107,-2.36748485432317,"SERPINB6"
"206766_at",61.8114338022951,139.024296645963,4.03382563220897,8.47890434674949e-05,0.00068972391146527,-2.36883091830206,"ITGA10"
"243579_at",53.6958586157377,100.552933722981,4.03314647318642,8.50117586176585e-05,0.000691052319717586,-2.36958166727647,"MSI2"
"238447_at",267.318783620164,589.467349975155,4.02960309452151,8.61828097981421e-05,0.0006992570910696,-2.37349714514143,"RBMS3"
"242021_at",82.661400709836,240.229334503106,4.02914578666826,8.63350616406969e-05,0.000700247662840098,-2.37400230389486,"XBP1"
"218844_at",53.8177774507541,79.1884030484472,4.02616950719657,8.73322418375445e-05,0.000707286375717337,-2.37728904730219,"ACSF2"
"205816_at",31.5727307725246,42.3602873256522,4.02572759269468,8.74812352168987e-05,0.000708073506363277,-2.37777691683739,"ITGB8"
"233031_at",26.2520504023114,46.6362262465839,4.02228061163744,8.86517475492243e-05,0.000716275202786144,-2.38158108860673,"ZEB2"
"209292_at",236.356714419016,367.226587823602,4.02146347237347,8.89314102258088e-05,0.000718110301889839,-2.38248257470661,"ID4"
"233229_at",40.5152736781148,88.5909878465839,4.01967401514547,8.9546785985089e-05,0.000721162251249778,-2.38445630336893,"SCFD1"
"243256_at",388.704019415573,1099.91727589441,4.01819992766749,9.00567571168883e-05,0.0007243090902274,-2.38608173261991,"MKNK1"
"227561_at",87.8340160622949,283.876035217391,4.01708344644784,9.04448534774114e-05,0.000726895834760763,-2.3873125677295,"DDR2"
"211424_x_at",41.5874398980327,98.5778188931677,4.01636806475412,9.06943625931636e-05,0.000728579822918193,-2.38810109751561,"TMT1A"
"222457_s_at",64.7850075832787,136.911888941615,4.00854091943069,9.34675145203114e-05,0.000747671741974839,-2.39672225011354,"LIMA1"
"1570511_at",54.0311782047541,124.712189800621,4.00660044738625,9.4167422868278e-05,0.000752389864872585,-2.39885777519999,"ARHGEF10L"
"228762_at",61.3220975515082,73.5615157192547,4.00426498677445,9.50164247937575e-05,0.000757954920571738,-2.40142704625513,"LFNG"
"214721_x_at",164.051643592787,313.472687770186,4.003415594296,9.53270068621312e-05,0.000760210633049449,-2.40236121769532,"CDC42EP4"
"212095_s_at",119.697920941639,305.55972984472,4.00250276101269,9.56618648083797e-05,0.000762436218425388,-2.40336500950009,"MTUS1"
"1564066_at",61.6700315004919,113.088049821118,4.00209234575252,9.58127839905443e-05,0.000763416491501459,-2.40381626873894,"TMEM151B"
"225946_at",171.293948914754,334.752217975155,3.99645427787942,9.79091401411699e-05,0.000777852693580131,-2.4100121928577,"RASSF8"
"243662_at",36.3572575616394,74.9489742521739,3.99564710980395,9.82128159783812e-05,0.000779812040897181,-2.41089873173772,"ZC3H10"
"204378_at",459.193244057869,576.87284273913,3.9943363715335,9.87078598912187e-05,0.000783174029829108,-2.41233809425047,"BCAS1"
"206551_x_at",295.303267308853,723.007254583851,3.99052999383798,0.000100158979160122,0.000792302198568503,-2.41651614384293,"KLHL24"
"205150_s_at",308.202305163934,607.007088043478,3.98851683221558,0.000100934659651565,0.000796630960024764,-2.41872476476537,"TRIL"
"209684_at",263.881075009836,627.504427416149,3.98808537964248,0.00010110164346277,0.000797537491895389,-2.41919800694732,"RIN2"
"1554542_at",60.3907759088526,136.878589532298,3.98793721263308,0.000101159048790893,0.000797875215326327,-2.41936051692916,"SLC25A48"
"228776_at",121.280463547541,220.57933131677,3.98706869913018,0.000101496167774477,0.000800072516301838,-2.42031302080908,"GJC1"
"210906_x_at",213.120698634426,383.420288807453,3.98505900103282,0.000102280353435746,0.000805325219484364,-2.42251651742436,"AQP4"
"220572_at",38.6766772739344,93.5367815515528,3.98417338111822,0.000102627752207958,0.000807595329874803,-2.42348729473314,"ANKRD42-DT"
"240602_at",68.7969448732295,174.593385234162,3.98326742458493,0.000102984291302455,0.0008099347133144,-2.42448020938228,"HBS1L"
"211040_x_at",174.053143392459,445.928462627329,3.98178715369511,0.000103569392153788,0.000813833934465129,-2.42610222697321,"GTSE1"
"204206_at",875.904142403277,2234.29025819876,3.97950870742821,0.000104476176948045,0.000819898805028613,-2.42859803385744,"MNT"
"1563455_at",85.435501005082,182.575434479503,3.97709113361841,0.000105446599456882,0.000826209920508031,-2.43124515693149,"SIK3"
"213517_at",114.176726812951,347.587468,3.97529582002881,0.000106172793343692,0.000830709427027237,-2.43321021345318,"PCBP2"
"202132_at",56.4454858158197,112.518549509317,3.97283398966613,0.00010717633709409,0.000836884637334961,-2.43590380258569,"WWTR1"
"222921_s_at",88.0287404645902,147.05818098882,3.96999820561649,0.000108343516167224,0.000845394854637214,-2.43900511268103,"HEY2"
"202205_at",54.6246767260656,99.0935088012422,3.96904186918089,0.000108739856454444,0.000848245349072156,-2.4400506476988,"VASP"
"1553107_s_at",167.501106964918,529.905445931677,3.96360852421606,0.000111017966903715,0.000863797828441812,-2.4459874411541,"C5orf24"
"200906_s_at",99.7438745721312,206.586354453416,3.96226842323551,0.000111586795710352,0.000867483016559576,-2.44745084442767,"PALLD"
"239185_at",47.0552849818033,122.838393590062,3.96124692196383,0.000112022252152392,0.000870002363129553,-2.44856610229913,"ABCA9"
"226066_at",123.133408622951,357.191452403727,3.96047356700402,0.000112353001783456,0.000872199399760111,-2.44941030500883,"MITF"
"235072_s_at",330.005762673771,703.266033426087,3.96010228219126,0.000112512123587199,0.000872950254747176,-2.44981556276955,"KIF13A"
"1554703_at",58.0323530407869,119.168091644099,3.95738626481916,0.000113682671839809,0.000880770877545917,-2.45277929345891,"ARHGEF10"
"233336_at",36.5950515014754,68.8053928416149,3.95730460283266,0.00011371804540433,0.00088092010944768,-2.45286838145281,"LOC105378367"
"1564093_at",58.4937359180328,140.222843574534,3.95621328693365,0.000114191778154627,0.00088446458005443,-2.45405881417121,"NEK1"
"232919_at",43.6598452693443,90.5662618770186,3.95600535294123,0.000114282253709016,0.000885039974722443,-2.45428560743769,"AFG3L2"
"200081_s_at",684.637412888525,1484.44763043478,3.95579334671247,0.000114374571421156,0.00088550406293567,-2.45451683372951,"RPS6"
"203973_s_at",470.590497234426,1033.08716037267,3.95422651385686,0.000115059050344357,0.000889292278424894,-2.45622544462883,"CEBPD"
"221031_s_at",414.089679240984,752.792394993789,3.953322935541,0.000115455554128217,0.000891978581596762,-2.45721057043943,"APOLD1"
"215807_s_at",47.7119317264262,66.493636268323,3.95321284265914,0.000115503953344105,0.000892226426828053,-2.45733058841694,"PLXNB1"
"231311_at",73.5660901459015,177.961033447205,3.94992440697729,0.000116958557368836,0.000901552111115339,-2.46091440801316,"SPTBN2"
"202307_s_at",59.1017039877049,187.245482473913,3.94856923057505,0.000117563064286227,0.000905172370009037,-2.46239070751448,"TAP1"
"244508_at",96.2375649951475,165.649415659006,3.94759312850354,0.000118000317767353,0.000907977672364986,-2.46345383260137,"SEPTIN7"
"223701_s_at",300.531318569016,503.282991801242,3.94465569545166,0.000119325523965607,0.000916438126537372,-2.46665204080172,"USP47"
"215069_at",48.9120851708687,112.414645996894,3.94420911107669,0.000119528234201679,0.000917479461600002,-2.46713812572901,"NMT2"
"1555832_s_at",198.362581240983,568.124424658385,3.94254766979648,0.000120285264670243,0.000922513234092513,-2.46894618436346,"KLF6"
"238549_at",322.223417055738,868.466257701863,3.94131590626253,0.000120849456961031,0.000926060835226964,-2.47028630367787,"CBFA2T2"
"202273_at",47.7069569542624,127.639521937888,3.93903094988958,0.000121902725026648,0.000932824561348075,-2.47277148761109,"PDGFRB"
"202704_at",406.668929834427,1044.55647347826,3.93617211339489,0.00012323283228381,0.000941421699750919,-2.47587941997688,"TOB1"
"239757_at",33.1758701836066,64.6596978652174,3.93442837333944,0.000124050896073145,0.000946480985598548,-2.47777431993359,"ZFAND6"
"242738_s_at",90.8152768609344,152.851977097516,3.9300235742704,0.000126140451872534,0.000960547243193705,-2.48255833948288,"ZFHX3"
"239036_at",44.9212665031148,105.221720652795,3.92944158008443,0.000126419030840273,0.000962400516735157,-2.48319015820068,"AGO1"
"1560145_at",48.5530759532295,104.265454506832,3.92937327418207,0.000126451764687556,0.000962515694597262,-2.48326430747216,"MKLN1"
"235964_x_at",325.794477154098,719.703296354037,3.92899202061882,0.000126634618814463,0.000963773355189415,-2.483678159562,"SAMHD1"
"238534_at",143.816421048361,332.517637496894,3.92699537024973,0.000127596353659587,0.000969204033945253,-2.48584507079716,"LRRFIP1"
"212419_at",540.953581016394,1000.63833403727,3.92596130118522,0.000128097165118067,0.000972521935378318,-2.48696701469323,"ZCCHC24"
"226879_at",73.8072150827867,154.805337101863,3.92469873804336,0.000128711174373788,0.000976451152891198,-2.4883365890053,"HVCN1"
"1558702_at",24.5905758092294,62.3426181447205,3.92278063897789,0.000129649343803121,0.000982614066043202,-2.49041666908413,"TEX10"
"229448_at",205.226314563935,544.603470434783,3.92130748383443,0.000130374297353276,0.000986877295831424,-2.49201374574522,"GDF1"
"209988_s_at",331.359704083606,614.506409813665,3.92047640709253,0.00013078497753629,0.000989711923432061,-2.49291454668856,"ASCL1"
"1566785_x_at",63.0318183157377,162.315375055901,3.92038515995982,0.000130830142593576,0.00098987284863663,-2.49301344094362,"NSF"
"226368_at",177.695539095082,376.441298763975,3.91783944333288,0.000132096205958676,0.000997839190493315,-2.49577185401629,"CHST11"
"219489_s_at",155.782371432787,347.235242881988,3.91736325463393,0.000132334319343343,0.000999361727913986,-2.49628768888295,"RHBDL2"
"230148_at",60.2345046316393,183.22645189441,3.91728460105647,0.000132373688536898,0.000999459337128551,-2.49637288670294,"AHSA2P"
"227948_at",217.838268702295,690.062528223602,3.91666009631169,0.000132686673183805,0.00100146933411437,-2.49704930968604,"FGD4"
"217947_at",146.68073234918,410.663694888199,3.91467449924885,0.000133686482869909,0.00100724128908871,-2.49919947587875,"CMTM6"
"206374_at",289.029182327049,880.939963881988,3.91375604979456,0.000134151370310164,0.0010100947860903,-2.50019378848057,"DUSP8"
"222372_at",76.0286932721312,154.706501880124,3.907906276393,0.000137148598354469,0.00102833236629602,-2.50652289664235,"MAGI1"
"212294_at",59.2038161450819,169.80273931677,3.90665222280136,0.000137799369547661,0.00103253626292624,-2.50787884104783,"GNG12"
"222243_s_at",190.276516672787,492.685700813665,3.90550876428491,0.000138395307321226,0.00103611713375161,-2.50911493753315,"TOB2"
"235077_at",5252.77907239837,13600.4936930435,3.90238268856497,0.000140037060406712,0.00104668848636186,-2.51249297314854,"MEG3"
"225612_s_at",42.7862329363935,92.7862353440994,3.90019735538103,0.000141195732203741,0.00105448390359781,-2.51485331085068,"B3GNT5"
"230820_at",70.3639354096721,199.258275188199,3.89997512351225,0.000141314069562437,0.00105522353910493,-2.51509328714668,"SMURF2"
"222418_s_at",88.958169552459,276.707599108696,3.89619070086014,0.000143343786974849,0.00106790047047961,-2.51917840208793,"TMEM43"
"218330_s_at",299.634934378688,745.415003614907,3.89421968096297,0.000144411858298844,0.00107487588444416,-2.52130492168434,"NAV2"
"1558924_s_at",200.727841300819,493.114713875776,3.89394714976821,0.000144560133506063,0.00107564307286935,-2.52159889392232,"CLIP1"
"240159_at",96.3805341242624,185.701496147205,3.89390587113967,0.000144582604457104,0.00107566388606507,-2.52164341882778,"SLC15A2"
"224863_at",54.9932576572952,120.679979130435,3.89061048527233,0.000146387273452441,0.00108744351155627,-2.52519688853976,"GNAQ"
"241851_x_at",102.697924851262,184.908221219255,3.88773625563483,0.000147978763020602,0.00109645465078621,-2.52829448325837,"LOC105374584"
"200849_s_at",1001.18876787951,2489.1572413354,3.88719866148695,0.000148278253876804,0.00109822724610055,-2.52887367588804,"AHCYL1"
"241401_at",24.2532418895082,57.2362945677019,3.88622642312271,0.000148821346165195,0.00110163469971364,-2.52992100127372,"WDFY3-AS2"
"201182_s_at",76.2531778038524,194.446824869565,3.88619477137825,0.000148839058560305,0.00110163469971364,-2.52995509440387,"CHD4"
"232424_at",227.42994175082,370.779233134783,3.87949191243482,0.000152635466967842,0.00112577150363777,-2.53717053798433,"PRDM16"
"202173_s_at",96.4910985332788,234.065340534161,3.87881171208521,0.000153025824204341,0.00112819403160361,-2.53790226233551,"VEZF1"
"215499_at",113.312984486065,383.703184869565,3.87863607216273,0.000153126775418861,0.00112849126408447,-2.53809119192253,"MAP2K3"
"217761_at",248.075301681967,769.943273229814,3.87810863527745,0.000153430306726284,0.00113018474694579,-2.53865850052155,"ADI1"
"219255_x_at",217.862131100984,384.015204310559,3.87595033374671,0.000154678339981374,0.00113792226029086,-2.54097939010867,"IL17RB"
"221558_s_at",82.565759605082,154.421406604969,3.87474752836313,0.00015537803862899,0.00114230123195375,-2.54227240745412,"LEF1"
"244062_at",102.070252331148,311.275361624224,3.87313343435795,0.000156321719175071,0.0011483125078459,-2.54400711373689,"DAAM1"
"238761_at",81.7949130720327,200.432021215528,3.87208173488454,0.000156939522451245,0.00115176756913045,-2.54513712522721,"ELK4"
"205610_at",37.7460537171803,93.2357416124224,3.87187678313326,0.000157060187669522,0.00115249842448411,-2.54535731283972,"MYOM1"
"200878_at",706.630871442623,1192.4774659441,3.87175003872131,0.000157134852462197,0.00115273689230788,-2.54549347514057,"EPAS1"
"217763_s_at",336.317854760984,758.374395950311,3.87034517747442,0.000157964713801774,0.0011583584666191,-2.54700251455179,"RAB31"
"214055_x_at",770.493131057869,1970.94633581988,3.86909276618444,0.000158708030379151,0.00116318519584184,-2.54834747154859,"PRRC2C"
"212821_at",46.8752153626229,129.924561155279,3.8689853234917,0.000158771953022107,0.00116342856257177,-2.5484628392343,"PLEKHG3"
"226544_x_at",201.337595765574,684.338601242236,3.86878492948131,0.000158891242065319,0.00116405984991576,-2.54867800827191,"BLOC1S5"
"201728_s_at",88.482885739836,238.704299714286,3.86823540935823,0.000159218793242428,0.00116565870278961,-2.5492680038834,"BLTP2"
"230889_at",107.315606570328,250.959719074534,3.86662948748479,0.000160179711356278,0.00117130208885977,-2.55099187081594,"LINC01896"
"207643_s_at",94.218251434918,183.241792360248,3.86653038813857,0.000160239188447161,0.00117158031938333,-2.55109823175796,"TNFRSF1A"
"1552302_at",50.2942702201639,61.2080316152174,3.8655187860243,0.000160847529345568,0.00117492834562043,-2.55218384926803,"TMEM106A"
"204037_at",745.080471952459,998.462009981366,3.86383066443721,0.000161867591912674,0.00118159019864159,-2.55399503576905,"LPAR1"
"221589_s_at",860.785427567214,2060.18556692547,3.86301312883438,0.000162363800474114,0.00118457976927171,-2.55487196822821,"ALDH6A1"
"202822_at",278.132264868853,640.866389677019,3.86101267921903,0.000163584085949129,0.00119284607885685,-2.55701720174781,"LPP"
"223797_at",51.6934113914753,125.402694027329,3.8602794680097,0.000164033526213462,0.00119516698370483,-2.55780328192157,"LOC114224"
"205594_at",49.8911152521311,138.304910770807,3.85920456474104,0.00016469453545997,0.00119870523512698,-2.55895550045434,"ZNF652"
"226785_at",54.1161189165574,139.260526414907,3.85739814773663,0.00016581108828806,0.00120559287944416,-2.56089133506686,"ATP11C"
"219602_s_at",86.7562232840983,170.716253517391,3.85564781569352,0.000166899828846686,0.00121233534505016,-2.56276645189813,"PIEZO2"
"240246_at",31.4317979132131,55.3706264795031,3.85410477172259,0.000167865258913632,0.00121821516207895,-2.56441900064827,"FRG1JP"
"213137_s_at",96.2898350340984,196.486012298758,3.85173843950985,0.000169356099836398,0.00122805633402587,-2.5669523493871,"PTPN2"
"221748_s_at",913.368469124591,1356.78726962733,3.85065753763587,0.000170041266362005,0.00123237092236779,-2.56810917323819,"TNS1"
"212483_at",206.933119486885,724.663515093168,3.84782773605714,0.000171847518316218,0.0012442554112696,-2.57113664370343,"NIPBL"
"223592_s_at",97.0976390434425,208.127456180124,3.84780339435188,0.000171863134264436,0.0012442554112696,-2.57116267886311,"RNF135"
"228890_at",62.8581837527869,118.482083124224,3.84761857398731,0.000171981746133067,0.00124478448104652,-2.57136035336854,"ATOH8"
"218418_s_at",253.057354836394,357.229140248447,3.8470509811021,0.000172346495299251,0.00124709431319303,-2.57196737970252,"KANK2"
"209074_s_at",1760.07913282787,3409.35283236025,3.84688546465707,0.000172452998468268,0.00124753475671508,-2.57214438336859,"FAM107A"
"229259_at",64.3335102124918,94.7298442248447,3.84583834137974,0.00017312822946353,0.00125175693545603,-2.57326405365801,"GFAP"
