"","logFC","AveExpr","t","P.Value","adj.P.Val","B","colour"
"218581_at",5.09709117803294,251.555865223602,0.219545102081488,0.826505336240614,0.894799847171708,-4.78074794769136,"Not Significant"
"1562669_at",1.24476324913117,33.3544134031056,0.21954108162363,0.826508462368381,0.894799847171708,-4.78074823245827,"Not Significant"
"242242_at",1.5166255099344,45.3880836583851,0.2195239926636,0.826521750008464,0.894799847171708,-4.78074944280221,"Not Significant"
"224322_at",0.946946698524584,23.9279360627329,0.219495522032265,0.826543887657828,0.894806095709088,-4.7807514590562,"Not Significant"
"241845_at",2.17457323442623,92.2293806708075,0.219394365925067,0.826622543815807,0.894873529019488,-4.78075862069031,"Not Significant"
"242554_at",-1.42246818950822,56.8688677149068,-0.219273221788247,0.826716744416946,0.894957787213332,-4.78076719309399,"Not Significant"
"221186_at",-1.19126012219672,21.4965909888199,-0.219226861541473,0.82675279439772,0.894979092674191,-4.78077047238724,"Not Significant"
"1560430_at",-1.48614081196723,62.5603775546584,-0.219184875717436,0.826785443121561,0.89498559600403,-4.78077344165784,"Not Significant"
"236053_at",2.22145648459019,100.950090111801,0.21915087917982,0.826811879493632,0.89498559600403,-4.78077584550354,"Not Significant"
"231174_s_at",2.30342092054097,80.6687061763975,0.219131922680868,0.826826620523741,0.89498559600403,-4.78077718572822,"Not Significant"
"240416_at",-1.13833138849673,27.9621029786957,-0.219102060476544,0.826849842217934,0.89498559600403,-4.78077929675147,"Not Significant"
"227380_x_at",2.08823935770491,119.594380341615,0.219096428772962,0.82685422160696,0.89498559600403,-4.78077969483646,"Not Significant"
"215408_at",-0.782733327532785,16.1067931093789,-0.219074477212266,0.826871291879718,0.89498559600403,-4.78078124641621,"Not Significant"
"208591_s_at",-1.59500146475411,69.7028073751553,-0.219071783880492,0.826873386310884,0.89498559600403,-4.78078143677553,"Not Significant"
"235469_at",2.17805718098357,76.2932673062112,0.218940613225804,0.82697539081008,0.895024797181402,-4.78079070482648,"Not Significant"
"244362_at",-1.43841305670489,40.211781178882,-0.218917056462421,0.826993709974583,0.895024797181402,-4.78079236867601,"Not Significant"
"1564107_at",-1.03645990663934,29.098943584472,-0.218914044497507,0.82699605226759,0.895024797181402,-4.78079258140275,"Not Significant"
"216948_at",-0.690552939655737,15.6556535613043,-0.218912397045431,0.826997333430408,0.895024797181402,-4.78079269775646,"Not Significant"
"223359_s_at",-0.37141261990164,7.45583543763975,-0.218908835375145,0.827000103211833,0.895024797181402,-4.78079294930168,"Not Significant"
"45633_at",0.968240518819677,36.4730555757764,0.218898907760051,0.82700782356844,0.895024797181402,-4.78079365042416,"Not Significant"
"214709_s_at",23.6657452852457,1102.44723378882,0.218690838499959,0.827169635586326,0.89518219801038,-4.78080833768486,"Not Significant"
"1555131_a_at",-1.6314395986885,58.780603157764,-0.218553228567366,0.827276656621696,0.895280297707755,-4.7808180436739,"Not Significant"
"229399_at",-7.20599136065579,266.376055329193,-0.218384762637898,0.827407679175482,0.895404367494398,-4.7808299177078,"Not Significant"
"228869_at",-1.23826399440983,38.7843950043478,-0.218139925729784,0.827598107075423,0.895578275095539,-4.78084715831282,"Not Significant"
"225654_at",-1.40059933688526,67.793103110559,-0.218119977464914,0.827613622777753,0.895578275095539,-4.78084856215244,"Not Significant"
"238839_at",-1.24903091280327,39.6627940937888,-0.218114966383684,0.827617520392816,0.895578275095539,-4.78084891478222,"Not Significant"
"222115_x_at",-1.37845651640984,43.4255960037267,-0.218091739262429,0.827635586485531,0.895580099572435,-4.780850549169,"Not Significant"
"1566656_a_at",-1.07675077131147,37.8393350223602,-0.217965380710688,0.827733869985177,0.895643689631331,-4.78085943739917,"Not Significant"
"1561112_at",-1.20515221116393,31.9629940440994,-0.21795498194813,0.827741958413607,0.895643689631331,-4.78086016863292,"Not Significant"
"214846_s_at",-1.73961913942625,30.6643657521739,-0.217950759252371,0.827745242941643,0.895643689631331,-4.78086046555998,"Not Significant"
"219149_x_at",-2.22237724049182,103.174872236025,-0.217931945143841,0.827759877105822,0.895643689631331,-4.78086178844084,"Not Significant"
"205772_s_at",-1.01209764304921,31.9029747006211,-0.217889839482857,0.827792628339781,0.895661401774668,-4.7808647486127,"Not Significant"
"207329_at",0.995564921196706,26.8357916968944,0.217832385237092,0.82783731871946,0.895692030969594,-4.78086878692072,"Not Significant"
"1565934_at",-1.57428268068853,24.9257334790683,-0.217800916262941,0.827861796877457,0.895696746346373,-4.78087099834131,"Not Significant"
"211506_s_at",-0.630505756377035,14.9135856751553,-0.217784660788021,0.827874441273232,0.895696746346373,-4.78087214053801,"Not Significant"
"208196_x_at",-0.82879091655737,27.7248516397516,-0.217703193723968,0.827937811481196,0.895747582767421,-4.78087786356702,"Not Significant"
"207334_s_at",0.82395433831147,18.1987047596273,0.217625772852261,0.827998035353967,0.895765953504203,-4.78088330037025,"Not Significant"
"1560696_x_at",-0.614556555934421,12.5841477173913,-0.217619923449968,0.82800258550773,0.895765953504203,-4.78088371106018,"Not Significant"
"1559728_at",1.20859224568852,32.5934372347826,0.217614825797917,0.828006550892105,0.895765953504203,-4.78088406896029,"Not Significant"
"233976_at",-6.71017997540991,312.888882326087,-0.217597118216513,0.828020325379103,0.895765953504203,-4.78088531212354,"Not Significant"
"203758_at",-3.71758607460663,156.087591309938,-0.217549531358928,0.828057342813621,0.89578827522872,-4.78088865246484,"Not Significant"
"1563339_at",0.920063340967207,20.747288531677,0.217525999708616,0.828075648037955,0.895790353695446,-4.78089030399037,"Not Significant"
"203650_at",1.49430071601641,43.063992331677,0.217495965374173,0.828099011824369,0.895797904190439,-4.78089241163554,"Not Significant"
"216473_x_at",-2.52300223852461,86.115797952795,-0.217452072432731,0.828133156533127,0.895802234999079,-4.78089549127894,"Not Significant"
"242429_at",-3.11167724763938,114.632758614286,-0.217448695369101,0.828135783594485,0.895802234999079,-4.78089572819682,"Not Significant"
"239920_at",1.195946885,31.8119715521739,0.217424334110977,0.828154734588894,0.895805011546864,-4.78089743715184,"Not Significant"
"221671_x_at",-2.48867004418029,56.127623057764,-0.21736159147626,0.828203543506703,0.895819682150579,-4.78090183769981,"Not Significant"
"1569396_at",-2.49744726377044,117.941090093168,-0.217338752539896,0.828221310599264,0.895819682150579,-4.78090343922761,"Not Significant"
"230920_at",0.569111933409834,9.31307054751553,0.217332946059068,0.828225827648733,0.895819682150579,-4.78090384636687,"Not Significant"
"1566653_at",-1.06502323226228,39.1459373310559,-0.217322652861237,0.828233835074747,0.895819682150579,-4.78090456807943,"Not Significant"
"224543_at",1.86093826940979,57.9126365037267,0.217287589038236,0.828261112541382,0.895831463832566,-4.78090702634005,"Not Significant"
"200934_at",-18.4357769672129,763.520227819876,-0.217233002338311,0.828303578004277,0.895859671771322,-4.78091085252533,"Not Significant"
"220485_s_at",0.932534734442616,23.3046128273292,0.21717920862765,0.828345427060531,0.89588721192678,-4.78091462218749,"Not Significant"
"1557588_at",1.39286651054098,34.1086597310559,0.217035698175995,0.828457074060064,0.89596903281008,-4.78092467430037,"Not Significant"
"241838_at",-3.16204660737699,123.669351953416,-0.217001841983936,0.828483413712792,0.89596903281008,-4.78092704477152,"Not Significant"
"1552678_a_at",1.86252756762298,57.8174884782609,0.216992111910473,0.828490983612409,0.89596903281008,-4.78092772596286,"Not Significant"
"205081_at",1.60607508513115,18.8975487925466,0.216957688440839,0.828517764855768,0.89596903281008,-4.78093013566572,"Not Significant"
"219436_s_at",0.945705008393453,26.4090664987578,0.216956412910887,0.828518757213933,0.89596903281008,-4.7809302249477,"Not Significant"
"1561234_at",-0.456937773478691,8.44748837161491,-0.216943099273952,0.828529115196764,0.89596903281008,-4.78093115681759,"Not Significant"
"237519_at",-0.963205464967206,27.0824321180124,-0.216934520289145,0.828535789645681,0.89596903281008,-4.7809317572617,"Not Significant"
"239340_at",-6.24741332672133,187.516960148447,-0.2168894855735,0.82857082685278,0.895989200335748,-4.78093490885731,"Not Significant"
"241514_at",1.07089061598361,23.1448893099379,0.216715512356475,0.828706182014969,0.896114190982868,-4.78094707761865,"Not Significant"
"239065_at",-1.27634636889508,31.7959461424845,-0.216696760221927,0.828720771913296,0.896114190982868,-4.78094838867635,"Not Significant"
"1558002_at",3.89857369209844,173.96309208882,0.21667772499687,0.828735582128171,0.896114190982868,-4.78094971941044,"Not Significant"
"215851_at",0.997215436901637,23.3272160642236,0.216635075937866,0.828768765133485,0.896132349128316,-4.78095270054074,"Not Significant"
"1560550_at",-1.22883651796722,27.7478062863354,-0.216566437321323,0.828822169903691,0.896164444369938,-4.78095749708643,"Not Significant"
"231951_at",-24.0413858901642,702.837879770186,-0.21655479389385,0.828831229235568,0.896164444369938,-4.78095831059193,"Not Significant"
"1560130_at",-0.610994716983599,13.5046871567702,-0.216455042265994,0.828908843328796,0.896171665668487,-4.78096527826943,"Not Significant"
"208727_s_at",-5.44341892885237,244.701546322981,-0.216454800284295,0.828909031610382,0.896171665668487,-4.78096529516802,"Not Significant"
"1565306_a_at",-1.45485865611478,21.7607562962733,-0.2164539299586,0.828909708795154,0.896171665668487,-4.78096535594632,"Not Significant"
"1565976_at",-1.42212459114755,43.666664031677,-0.216441242496288,0.828919580695979,0.896171665668487,-4.78096624193444,"Not Significant"
"234465_at",-2.52807059098352,72.8714217602485,-0.216428945477044,0.828929148825652,0.896171665668487,-4.78096710060776,"Not Significant"
"242781_at",2.10636192365575,67.9921207708074,0.216419814815258,0.828936253275764,0.896171665668487,-4.78096773814987,"Not Significant"
"239045_at",0.851351601377054,23.2340799571429,0.216295699165935,0.829032827461397,0.896258350960016,-4.7809764017737,"Not Significant"
"234922_s_at",-1.43281446191803,44.8043099341615,-0.216235355564463,0.829079781662272,0.896291390259708,-4.78098061213418,"Not Significant"
"225514_at",-3.71907366475403,159.99869207205,-0.216144294809019,0.829150638477305,0.896350268086576,-4.78098696350404,"Not Significant"
"1561543_at",1.00615951521311,18.4708769310559,0.216059426461333,0.829216678076944,0.896384989502168,-4.78099288055529,"Not Significant"
"218943_s_at",-1.28570760949181,36.395464915528,-0.216052952946053,0.829221715439085,0.896384989502168,-4.78099333179579,"Not Significant"
"231697_s_at",-1.56737829342625,43.3411493440994,-0.216039811871667,0.82923194118025,0.896384989502168,-4.78099424776116,"Not Significant"
"207951_at",-1.88613770973767,40.8363867503106,-0.215868270057435,0.829365429305681,0.896505602263777,-4.78100619954425,"Not Significant"
"203325_s_at",-1.8678012757541,52.3583136987578,-0.215854285073189,0.829376312173829,0.896505602263777,-4.78100717349788,"Not Significant"
"209885_at",0.614761653573767,15.2087466708075,0.215829112652583,0.829395900990962,0.896509052364099,-4.78100892641717,"Not Significant"
"229566_at",-0.856177845754093,15.0249284329193,-0.215784586585528,0.829430550800695,0.896528781705869,-4.78101202655656,"Not Significant"
"227116_at",17.6758815655738,772.250588360248,0.215718412222962,0.829482047750061,0.896566719925957,-4.78101663278377,"Not Significant"
"233760_at",0.961040112754098,22.2653175099379,0.215650378778486,0.829534992209625,0.896606221193264,-4.78102136694543,"Not Significant"
"1565776_at",-0.900159019262304,20.827295163354,-0.215596676491098,0.829576784539109,0.896616142781131,-4.7810251028085,"Not Significant"
"217595_at",-0.962603959213126,23.8709765093168,-0.215596438646288,0.82957696963638,0.896616142781131,-4.7810251193524,"Not Significant"
"1557457_at",1.37556122139343,30.7449533354037,0.215539771330006,0.82962106994821,0.896642728098285,-4.78102906046893,"Not Significant"
"1570064_at",1.06681486352458,25.5686057691304,0.215522686265965,0.82963436619596,0.896642728098285,-4.78103024850332,"Not Significant"
"230798_at",-0.881318459442639,22.7577981236025,-0.215413414370163,0.829719406913033,0.896701416383409,-4.78103784465599,"Not Significant"
"1569540_at",2.51191063934431,95.2765567043478,0.215410763843134,0.829721469707418,0.896701416383409,-4.78103802886242,"Not Significant"
"234864_s_at",-0.510243831180331,13.9436819149068,-0.215259005708198,0.829839578695214,0.896811333119087,-4.78104857197777,"Not Significant"
"205614_x_at",-2.73777419596725,103.308302214907,-0.215221130675329,0.829869056348324,0.896825463124239,-4.78105120211806,"Not Significant"
"209410_s_at",-2.48407181639341,85.7261328670808,-0.215057827206277,0.829996156114675,0.896919955688284,-4.7810625370389,"Not Significant"
"222450_at",20.3004425803276,861.47461136646,0.215026183304408,0.83002078521403,0.896919955688284,-4.78106473245323,"Not Significant"
"237905_at",1.48908081311475,54.8280337018634,0.215023165142663,0.830023134320169,0.896919955688284,-4.78106494183263,"Not Significant"
"216494_at",1.23167874897214,34.0830658368323,0.215014228425538,0.830030089985897,0.896919955688284,-4.78106556178376,"Not Significant"
"223080_at",-0.958222778245908,29.626172757764,-0.215003401304597,0.830038517017207,0.896919955688284,-4.78106631284001,"Not Significant"
"1565269_s_at",-1.59871276485247,48.297003173913,-0.214862461684485,0.830148215808552,0.897020765219324,-4.78107608609958,"Not Significant"
"243921_at",-1.23219578340984,27.1918661795031,-0.214705926338089,0.830270057277484,0.897134691336886,-4.78108693331843,"Not Significant"
"1555922_at",-1.60931665459017,61.1091524627329,-0.214603748486405,0.830349591054941,0.897200302792803,-4.78109400953907,"Not Significant"
"228748_at",3.95459618672126,143.956833726708,0.214585753825402,0.830363598023254,0.897200302792803,-4.78109525539208,"Not Significant"
"204535_s_at",-2.27527912040978,85.5574229304348,-0.214470795817887,0.830453082135878,0.897279257470488,-4.78110321199957,"Not Significant"
"1557519_at",0.760145275760653,17.867131294472,0.214404015915865,0.830505065095276,0.89731769097471,-4.78110783209203,"Not Significant"
"214750_at",1.23440181083605,39.061418489441,0.214356277738898,0.830542226011777,0.897327380958563,-4.78111113392309,"Not Significant"
"211079_s_at",0.990168036557396,30.0026686962733,0.21435032784216,0.8305468576276,0.897327380958563,-4.78111154539872,"Not Significant"
"221735_at",-8.56738910491799,420.920171012422,-0.214323639231062,0.830567633085371,0.897332095143808,-4.78111339095642,"Not Significant"
"200767_s_at",2.13165666803272,121.451425934783,0.21426109528002,0.830616320209159,0.897356425609253,-4.78111771506552,"Not Significant"
"233875_at",1.35779174114097,29.96929066,0.214252542177571,0.830622978393391,0.897356425609253,-4.78111830630446,"Not Significant"
"232993_at",0.825914211724594,22.5035528050932,0.214217262016088,0.830650442454049,0.897368364773268,-4.78112074482,"Not Significant"
